timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1781624299.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624300.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,31189187.0,91.69620978,2.0,31189187.0,91.69620978
1781624301.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624302.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624303.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624304.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624305.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624306.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624307.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624308.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624309.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624310.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,11000000.0,32.34,1.0,11000000.0,32.34
1781624311.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624312.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624313.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624314.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624315.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624316.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,1052533.0,3.09444702,1.0,1052533.0,3.09444702
1781624317.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624318.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624319.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624320.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624321.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624322.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624323.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624324.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624325.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624326.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624327.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,622020157.0,1828.73926158,1.0,622020157.0,1828.73926158
1781624328.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624329.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624330.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624331.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624332.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,10078164.0,29.62980216,1.0,10078164.0,29.62980216
1781624333.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624334.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624335.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,42422884.0,124.29905012,2.0,0.0,0.0
1781624336.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624337.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624338.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624339.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624340.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624341.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624342.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624343.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624344.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624345.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624346.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624347.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624348.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624349.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624350.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624351.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624352.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624353.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624354.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624355.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,1700680.0,4.9999992,1.0,1700680.0,4.9999992
1781624356.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624357.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,92148579.0,270.91682226,2.0,92148579.0,270.91682226
1781624358.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624359.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624360.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624361.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624362.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624363.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624364.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624365.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624366.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624367.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624368.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624369.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624370.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624371.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624372.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624373.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,129191945.0,379.8243183,1.0,129191945.0,379.8243183
1781624374.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624375.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624376.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624377.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624378.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624379.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624380.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,1425000.0,4.17525,1.0,0.0,0.0
1781624381.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624382.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624383.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624384.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624385.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624386.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624387.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624388.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624389.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624390.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624391.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624392.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624393.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624394.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624395.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624396.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624397.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624398.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,833200.0,2.441276,1.0,0.0,0.0
1781624399.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624400.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624401.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624402.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624403.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,254156937.0,744.67982541,1.0,0.0,0.0
1781624404.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624405.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624406.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624407.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624408.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624409.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,69217450.0,202.8071285,1.0,0.0,0.0
1781624410.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624411.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624412.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624413.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624414.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624415.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624416.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624417.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624418.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624419.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624420.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624421.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624422.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624423.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,52882072.0,154.94447096,2.0,0.0,0.0
1781624424.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624425.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624426.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624427.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624428.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624429.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624430.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624431.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624432.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624433.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624434.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624435.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624436.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624437.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624438.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624439.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624440.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624441.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624442.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624443.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624444.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,313410056.0,918.29146408,1.0,0.0,0.0
1781624445.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624446.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624447.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624448.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624449.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624450.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624451.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624452.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624453.0,2.93e-06,2.93e-06,2.93e-06,2.93e-06,0.0,0.0,0.0,0.0,0.0
1781624454.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,5102040.0,14.9999976,1.0,5102040.0,14.9999976
1781624455.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624456.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624457.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624458.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624459.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624460.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624461.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624462.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
1781624463.0,2.94e-06,2.94e-06,2.94e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0
